Id_censo,Indicadores de renta media,Primera fecha: Total
2807914087,Mediana de la renta por unidad de consumo,29.750
2807914087,Renta bruta media por hogar,79.111
2807914087,Renta bruta media por persona,26.446
2807914087,Renta neta media por hogar,61.450
2807914087,Renta neta media por persona,20.542
2807914088,Media de la renta por unidad de consumo,27.057
2807914088,Mediana de la renta por unidad de consumo,26.250
2807914088,Renta bruta media por hogar,59.413
2807914088,Renta bruta media por persona,22.445
2807914088,Renta neta media por hogar,47.930
2807914088,Renta neta media por persona,18.107
2807914089,Media de la renta por unidad de consumo,23.794
2807914089,Mediana de la renta por unidad de consumo,21.350
2807914089,Renta bruta media por hogar,56.639
2807914089,Renta bruta media por persona,19.020
2807914089,Renta neta media por hogar,45.004
2807914089,Renta neta media por persona,15.113
2807914090,Media de la renta por unidad de consumo,20.723
2807914090,Mediana de la renta por unidad de consumo,19.950
2807914090,Renta bruta media por hogar,48.755
2807914090,Renta bruta media por persona,16.351
2807914090,Renta neta media por hogar,39.312
2807914090,Renta neta media por persona,13.184
2807914091,Media de la renta por unidad de consumo,29.023
2807914091,Mediana de la renta por unidad de consumo,26.950
2807914091,Renta bruta media por hogar,70.809
2807914091,Renta bruta media por persona,23.787
2807914091,Renta neta media por hogar,55.767
2807914091,Renta neta media por persona,18.734
2807914092,Media de la renta por unidad de consumo,19.557
2807914092,Mediana de la renta por unidad de consumo,17.850
2807914092,Renta bruta media por hogar,48.225
2807914092,Renta bruta media por persona,15.242
2807914092,Renta neta media por hogar,39.202
2807914092,Renta neta media por persona,12.390
2807914093,Media de la renta por unidad de consumo,26.384
2807914093,Mediana de la renta por unidad de consumo,23.450
2807914093,Renta bruta media por hogar,62.098
2807914093,Renta bruta media por persona,22.172
2807914093,Renta neta media por hogar,47.927
2807914093,Renta neta media por persona,17.112
2807914094,Media de la renta por unidad de consumo,32.792
2807914094,Mediana de la renta por unidad de consumo,29.750
2807914094,Renta bruta media por hogar,77.495
2807914094,Renta bruta media por persona,27.997
2807914094,Renta neta media por hogar,60.203
2807914094,Renta neta media por persona,21.750
2807914095,Media de la renta por unidad de consumo,33.968
2807914095,Mediana de la renta por unidad de consumo,30.450
2807914095,Renta bruta media por hogar,83.648
2807914095,Renta bruta media por persona,28.951
2807914095,Renta neta media por hogar,63.331
2807914095,Renta neta media por persona,21.919
2807915001,Media de la renta por unidad de consumo,23.745
2807915001,Mediana de la renta por unidad de consumo,22.050
2807915001,Renta bruta media por hogar,48.795
2807915001,Renta bruta media por persona,19.134
2807915001,Renta neta media por hogar,39.913
2807915001,Renta neta media por persona,15.651
2807915002,Media de la renta por unidad de consumo,19.062
2807915002,Mediana de la renta por unidad de consumo,16.100
2807915002,Renta bruta media por hogar,38.180
2807915002,Renta bruta media por persona,15.674
2807915002,Renta neta media por hogar,31.666
2807915002,Renta neta media por persona,13.000
2807915003,Media de la renta por unidad de consumo,20.331
2807915003,Mediana de la renta por unidad de consumo,17.850
2807915003,Renta bruta media por hogar,35.944
2807915003,Renta bruta media por persona,17.745
2807915003,Renta neta media por hogar,30.064
2807915003,Renta neta media por persona,14.842
2807915005,Media de la renta por unidad de consumo,19.815
2807915005,Mediana de la renta por unidad de consumo,18.550
2807915005,Renta bruta media por hogar,40.591
2807915005,Renta bruta media por persona,15.864
2807915005,Renta neta media por hogar,34.335
2807915005,Renta neta media por persona,13.419
2807915006,Media de la renta por unidad de consumo,17.143
2807915006,Mediana de la renta por unidad de consumo,16.450
2807915006,Renta bruta media por hogar,36.861
2807915006,Renta bruta media por persona,13.944
2807915006,Renta neta media por hogar,31.139
2807915006,Renta neta media por persona,11.779
2807915008,Media de la renta por unidad de consumo,17.837
2807915008,Mediana de la renta por unidad de consumo,16.450
2807915008,Renta bruta media por hogar,33.807
2807915008,Renta bruta media por persona,14.712
2807915008,Renta neta media por hogar,28.899
2807915008,Renta neta media por persona,12.576
2807915009,Media de la renta por unidad de consumo,14.033
2807915009,Mediana de la renta por unidad de consumo,12.950
2807915009,Renta bruta media por hogar,29.029
2807915009,Renta bruta media por persona,10.693
2807915009,Renta neta media por hogar,25.443
2807915009,Renta neta media por persona,9.372
2807915010,Media de la renta por unidad de consumo,15.668
2807915010,Mediana de la renta por unidad de consumo,14.350
2807915010,Renta bruta media por hogar,28.751
2807915010,Renta bruta media por persona,12.851
2807915010,Renta neta media por hogar,25.005
2807915010,Renta neta media por persona,11.177
2807915011,Media de la renta por unidad de consumo,14.165
2807915011,Mediana de la renta por unidad de consumo,12.250
2807915011,Renta bruta media por hogar,28.970
2807915011,Renta bruta media por persona,11.044
2807915011,Renta neta media por hogar,25.358
2807915011,Renta neta media por persona,9.667
2807915012,Media de la renta por unidad de consumo,16.986
2807915012,Mediana de la renta por unidad de consumo,15.050
2807915012,Renta bruta media por hogar,33.232
2807915012,Renta bruta media por persona,13.316
2807915012,Renta neta media por hogar,28.710
2807915012,Renta neta media por persona,11.504
2807915013,Media de la renta por unidad de consumo,15.939
2807915013,Mediana de la renta por unidad de consumo,14.350
2807915013,Renta bruta media por hogar,32.231
2807915013,Renta bruta media por persona,12.698
2807915013,Renta neta media por hogar,27.872
2807915013,Renta neta media por persona,10.981
2807915014,Media de la renta por unidad de consumo,15.196
2807915014,Mediana de la renta por unidad de consumo,12.950
2807915014,Renta bruta media por hogar,31.008
2807915014,Renta bruta media por persona,12.037
2807915014,Renta neta media por hogar,26.974
2807915014,Renta neta media por persona,10.471
2807915015,Media de la renta por unidad de consumo,15.747
2807915015,Mediana de la renta por unidad de consumo,14.350
2807915015,Renta bruta media por hogar,30.064
2807915015,Renta bruta media por persona,12.646
2807915015,Renta neta media por hogar,26.201
2807915015,Renta neta media por persona,11.021
2807915016,Media de la renta por unidad de consumo,14.294
2807915016,Mediana de la renta por unidad de consumo,12.950
2807915016,Renta bruta media por hogar,27.800
2807915016,Renta bruta media por persona,11.415
2807915016,Renta neta media por hogar,24.378
2807915016,Renta neta media por persona,10.010
2807915017,Media de la renta por unidad de consumo,16.315
2807915017,Mediana de la renta por unidad de consumo,15.050
2807915017,Renta bruta media por hogar,32.419
2807915017,Renta bruta media por persona,13.140
2807915017,Renta neta media por hogar,27.999
2807915017,Renta neta media por persona,11.348
2807915018,Media de la renta por unidad de consumo,17.244
2807915018,Mediana de la renta por unidad de consumo,15.750
2807915018,Renta bruta media por hogar,35.173
2807915018,Renta bruta media por persona,13.820
2807915018,Renta neta media por hogar,30.327
2807915018,Renta neta media por persona,11.915
2807915019,Media de la renta por unidad de consumo,14.785
2807915019,Mediana de la renta por unidad de consumo,13.650
2807915019,Renta bruta media por hogar,28.490
2807915019,Renta bruta media por persona,11.646
2807915019,Renta neta media por hogar,25.002
2807915019,Renta neta media por persona,10.220
2807915020,Media de la renta por unidad de consumo,15.085
2807915020,Mediana de la renta por unidad de consumo,13.650
2807915020,Renta bruta media por hogar,30.441
2807915020,Renta bruta media por persona,12.077
2807915020,Renta neta media por hogar,26.426
2807915020,Renta neta media por persona,10.484
2807915021,Media de la renta por unidad de consumo,15.020
2807915021,Mediana de la renta por unidad de consumo,12.950
2807915021,Renta bruta media por hogar,29.303
2807915021,Renta bruta media por persona,11.974
2807915021,Renta neta media por hogar,25.451
2807915021,Renta neta media por persona,10.400
2807915022,Media de la renta por unidad de consumo,14.802
2807915022,Mediana de la renta por unidad de consumo,13.650
2807915022,Renta bruta media por hogar,30.799
2807915022,Renta bruta media por persona,11.651
2807915022,Renta neta media por hogar,26.766
2807915022,Renta neta media por persona,10.125
2807915023,Media de la renta por unidad de consumo,17.160
2807915023,Mediana de la renta por unidad de consumo,15.050
2807915023,Renta bruta media por hogar,34.210
2807915023,Renta bruta media por persona,14.250
2807915023,Renta neta media por hogar,28.910
2807915023,Renta neta media por persona,12.043
2807915024,Media de la renta por unidad de consumo,18.466
2807915024,Mediana de la renta por unidad de consumo,16.450
2807915024,Renta bruta media por hogar,37.003
2807915024,Renta bruta media por persona,15.363
2807915024,Renta neta media por hogar,30.893
2807915024,Renta neta media por persona,12.826
2807915025,Media de la renta por unidad de consumo,20.018
2807915025,Mediana de la renta por unidad de consumo,17.850
2807915025,Renta bruta media por hogar,39.933
2807915025,Renta bruta media por persona,15.986
2807915025,Renta neta media por hogar,33.800
2807915025,Renta neta media por persona,13.531
2807915026,Media de la renta por unidad de consumo,15.749
2807915026,Mediana de la renta por unidad de consumo,13.650
2807915026,Renta bruta media por hogar,33.233
2807915026,Renta bruta media por persona,13.010
2807915026,Renta neta media por hogar,28.393
2807915026,Renta neta media por persona,11.116
2807915027,Media de la renta por unidad de consumo,19.463
2807915027,Mediana de la renta por unidad de consumo,17.150
2807915027,Renta bruta media por hogar,39.584
2807915027,Renta bruta media por persona,15.658
2807915027,Renta neta media por hogar,33.252
2807915027,Renta neta media por persona,13.153
2807915028,Media de la renta por unidad de consumo,21.531
2807915028,Mediana de la renta por unidad de consumo,18.550
2807915028,Renta bruta media por hogar,42.182
2807915028,Renta bruta media por persona,18.193
2807915028,Renta neta media por hogar,35.039
2807915028,Renta neta media por persona,15.112
2807915029,Media de la renta por unidad de consumo,18.757
2807915029,Mediana de la renta por unidad de consumo,17.850
2807915029,Renta bruta media por hogar,34.236
2807915029,Renta bruta media por persona,16.027
2807915029,Renta neta media por hogar,28.966
2807915029,Renta neta media por persona,13.560
2807915030,Media de la renta por unidad de consumo,24.998
2807915030,Mediana de la renta por unidad de consumo,22.750
2807915030,Renta bruta media por hogar,49.619
2807915030,Renta bruta media por persona,21.399
2807915030,Renta neta media por hogar,40.500
2807915030,Renta neta media por persona,17.466
2807915031,Media de la renta por unidad de consumo,22.970
2807915031,Mediana de la renta por unidad de consumo,19.950
2807915031,Renta bruta media por hogar,45.385
2807915031,Renta bruta media por persona,18.873
2807915031,Renta neta media por hogar,37.551
2807915031,Renta neta media por persona,15.615
2807915032,Media de la renta por unidad de consumo,22.891
2807915032,Mediana de la renta por unidad de consumo,21.350
2807915032,Renta bruta media por hogar,46.114
2807915032,Renta bruta media por persona,19.248
2807915032,Renta neta media por hogar,38.334
2807915032,Renta neta media por persona,16.000
2807915033,Media de la renta por unidad de consumo,20.379
2807915033,Mediana de la renta por unidad de consumo,17.150
2807915033,Renta bruta media por hogar,38.892
2807915033,Renta bruta media por persona,17.900
2807915033,Renta neta media por hogar,32.211
2807915033,Renta neta media por persona,14.825
2807915034,Media de la renta por unidad de consumo,19.333
2807915034,Mediana de la renta por unidad de consumo,17.150
2807915034,Renta bruta media por hogar,38.585
2807915034,Renta bruta media por persona,16.212
2807915034,Renta neta media por hogar,32.456
2807915034,Renta neta media por persona,13.637
2807915035,Media de la renta por unidad de consumo,21.442
2807915035,Mediana de la renta por unidad de consumo,19.950
2807915035,Renta bruta media por hogar,41.462
2807915035,Renta bruta media por persona,18.526
2807915035,Renta neta media por hogar,34.360
2807915035,Renta neta media por persona,15.353
2807915036,Media de la renta por unidad de consumo,19.535
2807915036,Mediana de la renta por unidad de consumo,16.450
2807915036,Renta bruta media por hogar,38.628
2807915036,Renta bruta media por persona,16.690
2807915036,Renta neta media por hogar,32.047
2807915036,Renta neta media por persona,13.847
2807915037,Media de la renta por unidad de consumo,17.752
2807915037,Mediana de la renta por unidad de consumo,15.750
2807915037,Renta bruta media por hogar,35.748
2807915037,Renta bruta media por persona,14.759
2807915037,Renta neta media por hogar,30.170
2807915037,Renta neta media por persona,12.456
2807915038,Media de la renta por unidad de consumo,17.838
2807915038,Mediana de la renta por unidad de consumo,15.750
2807915038,Renta bruta media por hogar,35.345
2807915038,Renta bruta media por persona,14.885
2807915038,Renta neta media por hogar,29.785
2807915038,Renta neta media por persona,12.544
2807915039,Media de la renta por unidad de consumo,17.488
2807915039,Mediana de la renta por unidad de consumo,15.050
2807915039,Renta bruta media por hogar,34.043
2807915039,Renta bruta media por persona,14.686
2807915039,Renta neta media por hogar,28.840
2807915039,Renta neta media por persona,12.442
2807915040,Media de la renta por unidad de consumo,16.879
2807915040,Mediana de la renta por unidad de consumo,13.650
2807915040,Renta bruta media por hogar,33.402
2807915040,Renta bruta media por persona,14.152
2807915040,Renta neta media por hogar,28.459
2807915040,Renta neta media por persona,12.058
2807915041,Media de la renta por unidad de consumo,17.755
2807915041,Mediana de la renta por unidad de consumo,15.050
2807915041,Renta bruta media por hogar,35.926
2807915041,Renta bruta media por persona,14.159
2807915041,Renta neta media por hogar,30.436
2807915041,Renta neta media por persona,11.995
2807915042,Media de la renta por unidad de consumo,18.711
2807915042,Mediana de la renta por unidad de consumo,16.450
2807915042,Renta bruta media por hogar,39.967
2807915042,Renta bruta media por persona,15.299
2807915042,Renta neta media por hogar,33.331
2807915042,Renta neta media por persona,12.759
2807915043,Media de la renta por unidad de consumo,18.045
2807915043,Mediana de la renta por unidad de consumo,15.050
2807915043,Renta bruta media por hogar,37.129
2807915043,Renta bruta media por persona,14.480
2807915043,Renta neta media por hogar,31.654
2807915043,Renta neta media por persona,12.344
2807915044,Media de la renta por unidad de consumo,19.930
2807915044,Mediana de la renta por unidad de consumo,18.550
2807915044,Renta bruta media por hogar,40.493
2807915044,Renta bruta media por persona,16.644
2807915044,Renta neta media por hogar,33.588
2807915044,Renta neta media por persona,13.806
2807915045,Media de la renta por unidad de consumo,18.180
2807915045,Mediana de la renta por unidad de consumo,15.750
2807915045,Renta bruta media por hogar,37.891
2807915045,Renta bruta media por persona,14.932
2807915045,Renta neta media por hogar,32.000
2807915045,Renta neta media por persona,12.610
2807915046,Media de la renta por unidad de consumo,18.870
2807915046,Mediana de la renta por unidad de consumo,16.450
2807915046,Renta bruta media por hogar,40.480
2807915046,Renta bruta media por persona,15.449
2807915046,Renta neta media por hogar,33.677
2807915046,Renta neta media por persona,12.853
2807915047,Media de la renta por unidad de consumo,18.053
2807915047,Mediana de la renta por unidad de consumo,15.750
2807915047,Renta bruta media por hogar,36.703
2807915047,Renta bruta media por persona,14.947
2807915047,Renta neta media por hogar,30.988
2807915047,Renta neta media por persona,12.620
2807915048,Media de la renta por unidad de consumo,17.297
2807915048,Mediana de la renta por unidad de consumo,13.650
2807915048,Renta bruta media por hogar,37.737
2807915048,Renta bruta media por persona,14.134
2807915048,Renta neta media por hogar,31.674
2807915048,Renta neta media por persona,11.863
2807915049,Media de la renta por unidad de consumo,15.218
2807915049,Mediana de la renta por unidad de consumo,12.250
2807915049,Renta bruta media por hogar,31.294
2807915049,Renta bruta media por persona,12.186
2807915049,Renta neta media por hogar,26.839
2807915049,Renta neta media por persona,10.451
2807915050,Media de la renta por unidad de consumo,16.641
2807915050,Mediana de la renta por unidad de consumo,14.350
2807915050,Renta bruta media por hogar,34.930
2807915050,Renta bruta media por persona,13.429
2807915050,Renta neta media por hogar,29.758
2807915050,Renta neta media por persona,11.440
2807915051,Media de la renta por unidad de consumo,17.349
2807915051,Mediana de la renta por unidad de consumo,15.750
2807915051,Renta bruta media por hogar,36.335
2807915051,Renta bruta media por persona,13.969
2807915051,Renta neta media por hogar,30.632
2807915051,Renta neta media por persona,11.776
2807915052,Media de la renta por unidad de consumo,16.094
2807915052,Mediana de la renta por unidad de consumo,14.350
2807915052,Renta bruta media por hogar,33.798
2807915052,Renta bruta media por persona,12.730
2807915052,Renta neta media por hogar,28.953
2807915052,Renta neta media por persona,10.905
2807915053,Media de la renta por unidad de consumo,14.938
2807915053,Mediana de la renta por unidad de consumo,13.650
2807915053,Renta bruta media por hogar,31.229
2807915053,Renta bruta media por persona,11.471
2807915053,Renta neta media por hogar,27.126
2807915053,Renta neta media por persona,9.964
2807915054,Media de la renta por unidad de consumo,15.266
2807915054,Mediana de la renta por unidad de consumo,13.650
2807915054,Renta bruta media por hogar,31.062
2807915054,Renta bruta media por persona,12.274
2807915054,Renta neta media por hogar,26.861
2807915054,Renta neta media por persona,10.614
2807915056,Media de la renta por unidad de consumo,16.437
2807915056,Mediana de la renta por unidad de consumo,14.350
2807915056,Renta bruta media por hogar,32.798
2807915056,Renta bruta media por persona,13.217
2807915056,Renta neta media por hogar,28.292
2807915056,Renta neta media por persona,11.401
2807915057,Media de la renta por unidad de consumo,16.560
2807915057,Mediana de la renta por unidad de consumo,15.050
2807915057,Renta bruta media por hogar,34.804
2807915057,Renta bruta media por persona,13.102
2807915057,Renta neta media por hogar,29.784
2807915057,Renta neta media por persona,11.212
2807915058,Media de la renta por unidad de consumo,14.965
2807915058,Mediana de la renta por unidad de consumo,12.950
2807915058,Renta bruta media por hogar,32.254
2807915058,Renta bruta media por persona,11.593
2807915058,Renta neta media por hogar,27.925
2807915058,Renta neta media por persona,10.037
2807915059,Media de la renta por unidad de consumo,14.673
2807915059,Mediana de la renta por unidad de consumo,12.950
2807915059,Renta bruta media por hogar,30.916
2807915059,Renta bruta media por persona,11.652
2807915059,Renta neta media por hogar,26.797
2807915059,Renta neta media por persona,10.099
2807915060,Media de la renta por unidad de consumo,14.652
2807915060,Mediana de la renta por unidad de consumo,13.650
2807915060,Renta bruta media por hogar,30.023
2807915060,Renta bruta media por persona,11.486
2807915060,Renta neta media por hogar,26.216
2807915060,Renta neta media por persona,10.030
2807915061,Media de la renta por unidad de consumo,16.931
2807915061,Mediana de la renta por unidad de consumo,15.050
2807915061,Renta bruta media por hogar,35.774
2807915061,Renta bruta media por persona,13.276
2807915061,Renta neta media por hogar,30.430
2807915061,Renta neta media por persona,11.293
2807915062,Media de la renta por unidad de consumo,19.390
2807915062,Mediana de la renta por unidad de consumo,17.150
2807915062,Renta bruta media por hogar,39.698
2807915062,Renta bruta media por persona,15.710
2807915062,Renta neta media por hogar,33.029
2807915062,Renta neta media por persona,13.071
2807915065,Media de la renta por unidad de consumo,23.640
2807915065,Mediana de la renta por unidad de consumo,21.350
2807915065,Renta bruta media por hogar,52.894
2807915065,Renta bruta media por persona,19.361
2807915065,Renta neta media por hogar,42.758
2807915065,Renta neta media por persona,15.651
2807915066,Media de la renta por unidad de consumo,21.180
2807915066,Mediana de la renta por unidad de consumo,19.950
2807915066,Renta bruta media por hogar,39.977
2807915066,Renta bruta media por persona,17.359
2807915066,Renta neta media por hogar,33.756
2807915066,Renta neta media por persona,14.657
2807915067,Media de la renta por unidad de consumo,21.339
2807915067,Mediana de la renta por unidad de consumo,19.950
2807915067,Renta bruta media por hogar,41.241
2807915067,Renta bruta media por persona,17.498
2807915067,Renta neta media por hogar,34.910
2807915067,Renta neta media por persona,14.812
2807915068,Media de la renta por unidad de consumo,24.595
2807915068,Mediana de la renta por unidad de consumo,22.050
2807915068,Renta bruta media por hogar,50.599
2807915068,Renta bruta media por persona,20.602
2807915068,Renta neta media por hogar,41.162
2807915068,Renta neta media por persona,16.760
2807915069,Media de la renta por unidad de consumo,25.947
2807915069,Mediana de la renta por unidad de consumo,24.150
2807915069,Renta bruta media por hogar,61.499
2807915069,Renta bruta media por persona,21.259
2807915069,Renta neta media por hogar,47.970
2807915069,Renta neta media por persona,16.583
2807915070,Media de la renta por unidad de consumo,24.069
2807915070,Mediana de la renta por unidad de consumo,21.350
2807915070,Renta bruta media por hogar,52.513
2807915070,Renta bruta media por persona,19.288
2807915070,Renta neta media por hogar,42.746
2807915070,Renta neta media por persona,15.700
2807915071,Media de la renta por unidad de consumo,14.370
2807915071,Mediana de la renta por unidad de consumo,13.650
2807915071,Renta bruta media por hogar,26.623
2807915071,Renta bruta media por persona,11.468
2807915071,Renta neta media por hogar,23.457
2807915071,Renta neta media por persona,10.104
2807915073,Media de la renta por unidad de consumo,14.574
2807915073,Mediana de la renta por unidad de consumo,12.950
2807915073,Renta bruta media por hogar,31.114
2807915073,Renta bruta media por persona,11.154
2807915073,Renta neta media por hogar,27.196
2807915073,Renta neta media por persona,9.750
2807915074,Media de la renta por unidad de consumo,16.066
2807915074,Mediana de la renta por unidad de consumo,13.650
2807915074,Renta bruta media por hogar,32.743
2807915074,Renta bruta media por persona,12.904
2807915074,Renta neta media por hogar,28.126
2807915074,Renta neta media por persona,11.084
2807915075,Media de la renta por unidad de consumo,17.309
2807915075,Mediana de la renta por unidad de consumo,15.050
2807915075,Renta bruta media por hogar,34.955
2807915075,Renta bruta media por persona,14.001
2807915075,Renta neta media por hogar,29.914
2807915075,Renta neta media por persona,11.982
2807915076,Media de la renta por unidad de consumo,16.128
2807915076,Mediana de la renta por unidad de consumo,14.350
2807915076,Renta bruta media por hogar,31.353
2807915076,Renta bruta media por persona,12.607
2807915076,Renta neta media por hogar,27.396
2807915076,Renta neta media por persona,11.016
2807915077,Media de la renta por unidad de consumo,18.562
2807915077,Mediana de la renta por unidad de consumo,15.750
2807915077,Renta bruta media por hogar,36.824
2807915077,Renta bruta media por persona,15.118
2807915077,Renta neta media por hogar,31.418
2807915077,Renta neta media por persona,12.899
2807915078,Media de la renta por unidad de consumo,13.988
2807915078,Mediana de la renta por unidad de consumo,12.950
2807915078,Renta bruta media por hogar,27.025
2807915078,Renta bruta media por persona,11.374
2807915078,Renta neta media por hogar,23.761
2807915078,Renta neta media por persona,10.000
2807915079,Media de la renta por unidad de consumo,16.164
2807915079,Mediana de la renta por unidad de consumo,15.050
2807915079,Renta bruta media por hogar,31.629
2807915079,Renta bruta media por persona,13.172
2807915079,Renta neta media por hogar,27.358
2807915079,Renta neta media por persona,11.393
2807915080,Media de la renta por unidad de consumo,13.514
2807915080,Mediana de la renta por unidad de consumo,12.250
2807915080,Renta bruta media por hogar,25.642
2807915080,Renta bruta media por persona,10.848
2807915080,Renta neta media por hogar,22.475
2807915080,Renta neta media por persona,9.509
2807915081,Media de la renta por unidad de consumo,13.160
2807915081,Mediana de la renta por unidad de consumo,12.250
2807915081,Renta bruta media por hogar,28.280
2807915081,Renta bruta media por persona,9.938
2807915081,Renta neta media por hogar,25.090
2807915081,Renta neta media por persona,8.817
2807915082,Media de la renta por unidad de consumo,20.594
2807915082,Mediana de la renta por unidad de consumo,18.550
2807915082,Renta bruta media por hogar,42.962
2807915082,Renta bruta media por persona,17.096
2807915082,Renta neta media por hogar,36.119
2807915082,Renta neta media por persona,14.373
2807915083,Media de la renta por unidad de consumo,14.838
2807915083,Mediana de la renta por unidad de consumo,12.950
2807915083,Renta bruta media por hogar,31.739
2807915083,Renta bruta media por persona,11.534
2807915083,Renta neta media por hogar,27.494
2807915083,Renta neta media por persona,9.991
2807915084,Media de la renta por unidad de consumo,16.625
2807915084,Mediana de la renta por unidad de consumo,14.350
2807915084,Renta bruta media por hogar,35.900
2807915084,Renta bruta media por persona,13.005
2807915084,Renta neta media por hogar,30.707
2807915084,Renta neta media por persona,11.124
2807915085,Media de la renta por unidad de consumo,16.326
2807915085,Mediana de la renta por unidad de consumo,13.650
2807915085,Renta bruta media por hogar,36.359
2807915085,Renta bruta media por persona,12.913
2807915085,Renta neta media por hogar,31.082
2807915085,Renta neta media por persona,11.039
2807915086,Media de la renta por unidad de consumo,20.616
2807915086,Mediana de la renta por unidad de consumo,17.150
2807915086,Renta bruta media por hogar,44.305
2807915086,Renta bruta media por persona,17.346
2807915086,Renta neta media por hogar,36.304
2807915086,Renta neta media por persona,14.213
2807915087,Media de la renta por unidad de consumo,13.684
2807915087,Mediana de la renta por unidad de consumo,12.250
2807915087,Renta bruta media por hogar,27.388
2807915087,Renta bruta media por persona,10.935
2807915087,Renta neta media por hogar,23.747
2807915087,Renta neta media por persona,9.481
2807915088,Media de la renta por unidad de consumo,14.064
2807915088,Mediana de la renta por unidad de consumo,12.250
2807915088,Renta bruta media por hogar,28.962
2807915088,Renta bruta media por persona,10.964
2807915088,Renta neta media por hogar,25.196
2807915088,Renta neta media por persona,9.538
2807915089,Media de la renta por unidad de consumo,15.414
2807915089,Mediana de la renta por unidad de consumo,12.950
2807915089,Renta bruta media por hogar,33.848
2807915089,Renta bruta media por persona,12.286
2807915089,Renta neta media por hogar,28.898
2807915089,Renta neta media por persona,10.489
2807915090,Media de la renta por unidad de consumo,22.610
2807915090,Mediana de la renta por unidad de consumo,21.350
2807915090,Renta bruta media por hogar,46.873
2807915090,Renta bruta media por persona,19.007
2807915090,Renta neta media por hogar,38.715
2807915090,Renta neta media por persona,15.699
2807915092,Media de la renta por unidad de consumo,29.318
2807915092,Mediana de la renta por unidad de consumo,24.150
2807915092,Renta bruta media por hogar,58.927
2807915092,Renta bruta media por persona,25.581
2807915092,Renta neta media por hogar,45.265
2807915092,Renta neta media por persona,19.651
2807915093,Media de la renta por unidad de consumo,19.875
2807915093,Mediana de la renta por unidad de consumo,17.150
2807915093,Renta bruta media por hogar,40.595
2807915093,Renta bruta media por persona,16.515
2807915093,Renta neta media por hogar,33.501
2807915093,Renta neta media por persona,13.629
2807915094,Media de la renta por unidad de consumo,21.943
2807915094,Mediana de la renta por unidad de consumo,17.150
2807915094,Renta bruta media por hogar,41.998
2807915094,Renta bruta media por persona,18.540
2807915094,Renta neta media por hogar,34.299
2807915094,Renta neta media por persona,15.141
2807915095,Media de la renta por unidad de consumo,16.389
2807915095,Mediana de la renta por unidad de consumo,13.650
2807915095,Renta bruta media por hogar,33.058
2807915095,Renta bruta media por persona,13.740
2807915095,Renta neta media por hogar,27.829
2807915095,Renta neta media por persona,11.567
2807915096,Media de la renta por unidad de consumo,18.007
2807915096,Mediana de la renta por unidad de consumo,16.450
2807915096,Renta bruta media por hogar,36.027
2807915096,Renta bruta media por persona,14.885
2807915096,Renta neta media por hogar,30.468
2807915096,Renta neta media por persona,12.588
2807915097,Media de la renta por unidad de consumo,16.321
2807915097,Mediana de la renta por unidad de consumo,13.650
2807915097,Renta bruta media por hogar,35.506
2807915097,Renta bruta media por persona,12.713
2807915097,Renta neta media por hogar,30.429
2807915097,Renta neta media por persona,10.896
2807915098,Media de la renta por unidad de consumo,15.975
2807915098,Mediana de la renta por unidad de consumo,13.650
2807915098,Renta bruta media por hogar,32.219
2807915098,Renta bruta media por persona,12.988
2807915098,Renta neta media por hogar,27.523
2807915098,Renta neta media por persona,11.095
2807915099,Media de la renta por unidad de consumo,17.495
2807915099,Mediana de la renta por unidad de consumo,13.650
2807915099,Renta bruta media por hogar,38.903
2807915099,Renta bruta media por persona,14.490
2807915099,Renta neta media por hogar,32.242
2807915099,Renta neta media por persona,12.009
2807915100,Media de la renta por unidad de consumo,17.536
2807915100,Mediana de la renta por unidad de consumo,15.750
2807915100,Renta bruta media por hogar,35.197
2807915100,Renta bruta media por persona,14.542
2807915100,Renta neta media por hogar,29.863
2807915100,Renta neta media por persona,12.338
2807915101,Media de la renta por unidad de consumo,17.573
2807915101,Mediana de la renta por unidad de consumo,15.050
2807915101,Renta bruta media por hogar,35.458
2807915101,Renta bruta media por persona,14.230
2807915101,Renta neta media por hogar,29.942
2807915101,Renta neta media por persona,12.017
2807915102,Media de la renta por unidad de consumo,17.887
2807915102,Mediana de la renta por unidad de consumo,16.450
2807915102,Renta bruta media por hogar,35.862
2807915102,Renta bruta media por persona,14.700
2807915102,Renta neta media por hogar,30.020
2807915102,Renta neta media por persona,12.305
2807915103,Media de la renta por unidad de consumo,18.209
2807915103,Mediana de la renta por unidad de consumo,15.750
2807915103,Renta bruta media por hogar,35.854
2807915103,Renta bruta media por persona,15.581
2807915103,Renta neta media por hogar,29.940
2807915103,Renta neta media por persona,13.011
2807915104,Media de la renta por unidad de consumo,15.811
2807915104,Mediana de la renta por unidad de consumo,14.350
2807915104,Renta bruta media por hogar,28.805
2807915104,Renta bruta media por persona,13.388
2807915104,Renta neta media por hogar,24.873
2807915104,Renta neta media por persona,11.561
2807915105,Media de la renta por unidad de consumo,18.001
2807915105,Mediana de la renta por unidad de consumo,15.750
2807915105,Renta bruta media por hogar,33.786
2807915105,Renta bruta media por persona,15.516
2807915105,Renta neta media por hogar,28.663
2807915105,Renta neta media por persona,13.163
2807915106,Media de la renta por unidad de consumo,18.523
2807915106,Mediana de la renta por unidad de consumo,15.750
2807915106,Renta bruta media por hogar,39.569
